"tpc_ch1" "tpc_ch10" "tpc_ch11" "tpc_ch12" "tpc_ch13" "tpc_ch14" "tpc_ch15" "tpc_ch2" "tpc_ch3" "tpc_ch4" "tpc_ch5" "tpc_ch6" "tpc_ch7" "tpc_ch8" "tpc_ch9"
"judaism" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"st" 0 0 0 0 0 0 0.0263088660878716 0 0 0 0 0 0 0 0
"although" 0 0 0 0 0.0415973377703827 0.042927666881305 0 0.0131457867753385 0.0142287990893569 0.0182049881667577 0.0458715596330275 0.0169405387091309 0 0 0.0738007380073801
"cross" 0.0243427458617332 0 0 0.0136128505309012 0 0 0.0263088660878716 0.0131457867753385 0 0 0 0.0169405387091309 0 0 0
"die" 0.0486854917234664 0 0 0 0 0 0.0263088660878716 0 0 0 0 0 0 0 0
"mr" 0 0 0.2872646026173 0.0952899537163082 0.249584026622296 0 0 0.0657289338766925 0.0284575981787137 0.127434917167304 0.0229357798165138 0.101643232254786 0.122729504172803 0.224581461821151 0.03690036900369
"war" 0.0243427458617332 0 0.0319182891797 0 0 0.150246834084568 0 0 0 0 0.0229357798165138 0 0 0 0
"chief" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0.0229357798165138 0 0 0 0
"elements" 0.0243427458617332 0 0 0 0 0 0.0526177321757432 0 0 0 0 0.0169405387091309 0 0 0
"help" 0 0 0.0319182891797 0 0 0.0214638334406525 0.0263088660878716 0 0 0 0.0229357798165138 0 0 0.0204164965291956 0
"practical" 0 0 0.0319182891797 0 0 0 0 0 0.0142287990893569 0.0182049881667577 0.0229357798165138 0.0338810774182619 0 0 0
"activity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"class" 0 0 0 0 0 0 0 0 0 0 0 0.0169405387091309 0 0 0
"holds" 0 0 0.0319182891797 0.0136128505309012 0 0.0214638334406525 0 0.026291573550677 0 0.0182049881667577 0.0229357798165138 0 0 0 0
"lost" 0.0730282375851996 0 0.0638365783593999 0 0 0.0643915003219575 0 0 0 0.0182049881667577 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0204164965291956 0
"main" 0.0486854917234664 0 0 0.0136128505309012 0 0.042927666881305 0 0.0394373603260155 0.0569151963574274 0.0364099763335154 0.0458715596330275 0.0508216161273929 0 0 0
"mentioned" 0 0 0 0.0408385515927035 0.0415973377703827 0 0 0.052583147101354 0.0142287990893569 0 0.0229357798165138 0.0169405387091309 0.0245459008345606 0 0.03690036900369
"reformed" 0.0973709834469328 0 0 0.23141845902532 0 0.17171066752522 0.0263088660878716 0.118312080978047 0.0284575981787137 0.145639905334062 0.321100917431193 0.0169405387091309 0.0490918016691213 0 0
"revealed" 0.0486854917234664 0.0606428138265616 0 0 0 0 0.0789265982636148 0 0.0426863972680706 0.0182049881667577 0.0229357798165138 0 0 0 0.03690036900369
"somewhat" 0 0 0 0 0.0415973377703827 0 0.0263088660878716 0 0 0 0 0 0 0 0
"virtue" 0 0 0 0 0 0 0 0 0.0284575981787137 0 0 0 0 0 0
"assumption" 0.0243427458617332 0 0 0 0 0 0.0263088660878716 0 0 0 0 0.0169405387091309 0 0 0
"b" 0.121713729308666 0.121285627653123 0 0.0544514021236047 0.0831946755407654 0 0 0 0.0284575981787137 0.145639905334062 0 0.0508216161273929 0.0490918016691213 0.0204164965291956 0
"due" 0.0243427458617332 0.0606428138265616 0 0.0272257010618023 0.0415973377703827 0 0.0263088660878716 0 0 0.0182049881667577 0.0229357798165138 0.0169405387091309 0 0 0
"neither" 0 0 0.0638365783593999 0 0 0 0 0 0 0 0 0 0.0245459008345606 0.0204164965291956 0
"suppose" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"actual" 0 0 0 0 0.0415973377703827 0 0 0 0.0142287990893569 0 0.0229357798165138 0.0169405387091309 0 0 0
"correct" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0 0 0.0245459008345606 0 0
"former" 0 0 0.0319182891797 0.0408385515927035 0 0.042927666881305 0 0.026291573550677 0.0284575981787137 0.0728199526670308 0 0 0 0.0204164965291956 0
"conditions" 0 0 0 0.0136128505309012 0 0 0 0 0.0142287990893569 0 0 0.0169405387091309 0 0 0.03690036900369
"constantly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"field" 0 0 0 0.0272257010618023 0 0 0.0263088660878716 0 0 0.0182049881667577 0 0.0677621548365238 0 0 0
"sources" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cause" 0 0.0606428138265616 0 0.0272257010618023 0.0415973377703827 0.0214638334406525 0 0.0394373603260155 0.0284575981787137 0.0728199526670308 0.0229357798165138 0.0508216161273929 0.0245459008345606 0.0204164965291956 0.11070110701107
"direct" 0 0.0606428138265616 0 0 0 0 0.0263088660878716 0.0394373603260155 0.0426863972680706 0 0 0 0.0490918016691213 0 0.03690036900369
"home" 0 0 0 0.0136128505309012 0 0 0 0 0 0 0 0.0338810774182619 0 0 0
"inspiration" 0 0 0 0.0136128505309012 0 0 0 0.0394373603260155 0.0284575981787137 0 0 0 0 0 0
"involved" 0.0243427458617332 0 0.0319182891797 0 0.0415973377703827 0 0 0.026291573550677 0.0142287990893569 0 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0204164965291956 0
"king" 0 0 0.0319182891797 0 0 0 0 0 0 0 0 0 0 0 0
"necessity" 0 0 0 0 0 0 0 0 0.0426863972680706 0 0 0.0338810774182619 0.0245459008345606 0 0
"progress" 0.0243427458617332 0 0 0 0 0 0 0.026291573550677 0 0 0.0458715596330275 0 0 0 0
"visit" 0 0 0 0 0 0 0 0 0.0142287990893569 0 0 0.0169405387091309 0 0 0
"dictionary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ought" 0.0243427458617332 0 0 0 0 0.042927666881305 0 0.0131457867753385 0 0 0.0229357798165138 0.0169405387091309 0 0 0
"wisdom" 0 0 0 0.0136128505309012 0 0 0 0 0 0 0 0.0169405387091309 0 0.0204164965291956 0
"action" 0.0486854917234664 0.181928441479685 0 0.108902804247209 0.124792013311148 0.042927666881305 0 0.197186801630078 0.0569151963574274 0.0364099763335154 0.0917431192660551 0.118583770963917 0.368188512518409 0.387913434054716 0.664206642066421
"follows" 0 0 0 0.0272257010618023 0.0415973377703827 0.0214638334406525 0 0.026291573550677 0.0142287990893569 0 0 0.0169405387091309 0.0490918016691213 0.0408329930583912 0
"led" 0.0243427458617332 0 0 0.0136128505309012 0 0.0214638334406525 0 0.0394373603260155 0.0142287990893569 0.0546149645002731 0 0 0 0 0.03690036900369
"moment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"needs" 0.0486854917234664 0 0 0 0 0 0.0526177321757432 0 0 0 0 0 0 0 0
"surely" 0.0243427458617332 0 0.0319182891797 0 0 0.0214638334406525 0 0 0 0 0.0229357798165138 0.0169405387091309 0 0 0
"begin" 0 0 0 0 0 0 0.0263088660878716 0 0 0 0.0458715596330275 0 0 0 0
"events" 0.0486854917234664 0 0 0 0 0.0214638334406525 0 0.0394373603260155 0.0853727945361411 0.0364099763335154 0.0229357798165138 0 0 0 0
"evidently" 0 0 0 0 0 0 0 0 0 0 0 0.0169405387091309 0 0 0
"exist" 0 0 0 0 0 0 0 0 0 0.0182049881667577 0 0 0.0245459008345606 0 0
"greeks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"physical" 0 0 0 0 0 0 0 0.052583147101354 0 0 0 0 0 0 0
"remains" 0 0 0.0319182891797 0 0.0415973377703827 0 0 0.026291573550677 0 0 0 0 0 0.0204164965291956 0
"wrong" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0.0415973377703827 0.107319167203262 0.0263088660878716 0 0 0 0 0 0.0490918016691213 0.0204164965291956 0
"considered" 0.0486854917234664 0 0 0.0408385515927035 0 0 0 0 0.0142287990893569 0.0182049881667577 0.0229357798165138 0.0169405387091309 0 0.0612494895875868 0.03690036900369
"presence" 0 0 0 0 0 0.042927666881305 0 0.026291573550677 0.0284575981787137 0.0364099763335154 0 0.0338810774182619 0 0.0612494895875868 0
"accepted" 0 0 0 0 0.0415973377703827 0.0214638334406525 0.0526177321757432 0.0394373603260155 0.0569151963574274 0 0.0458715596330275 0.0338810774182619 0.0245459008345606 0 0.03690036900369
"der" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exactly" 0 0.0606428138265616 0.0638365783593999 0 0 0 0 0.0131457867753385 0 0 0 0 0.0245459008345606 0 0
"lesson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pure" 0 0 0 0 0 0.0214638334406525 0.0526177321757432 0.0131457867753385 0 0 0 0.0169405387091309 0 0 0
"assumed" 0 0 0 0.0136128505309012 0 0.0214638334406525 0 0 0.0426863972680706 0 0.0229357798165138 0 0.0245459008345606 0 0
"cit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heaven" 0 0 0 0 0 0 0 0.0131457867753385 0 0.0364099763335154 0 0 0.0245459008345606 0 0
"rome" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thinks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"understand" 0 0 0 0 0 0 0.0526177321757432 0.0131457867753385 0 0 0 0.0338810774182619 0 0 0
"head" 0 0 0.0319182891797 0.0136128505309012 0 0 0 0 0.0142287990893569 0 0.0229357798165138 0 0 0 0
"open" 0.0243427458617332 0 0 0.0272257010618023 0 0 0 0 0 0 0.0229357798165138 0 0 0.0408329930583912 0.03690036900369
"past" 0 0 0 0 0 0.0214638334406525 0.0526177321757432 0 0 0.0910249408337885 0.0229357798165138 0.0338810774182619 0 0 0
"read" 0.0243427458617332 0 0 0.0544514021236047 0 0.0214638334406525 0.0263088660878716 0.0131457867753385 0 0 0.0458715596330275 0.0508216161273929 0.0736377025036819 0.0204164965291956 0.0738007380073801
"save" 0.0243427458617332 0 0 0 0 0 0 0 0.0142287990893569 0 0 0 0 0 0
"starting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"children" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"definite" 0.0730282375851996 0 0 0.0272257010618023 0 0.0214638334406525 0.0263088660878716 0.0131457867753385 0 0 0.0458715596330275 0 0.0245459008345606 0 0
"dr" 0.365141187925998 0.0606428138265616 0.3830194701564 0.23141845902532 0 1.37368534020176 0.131544330439358 0.604706191665571 1.02447353443369 0.436919716002185 0.435779816513761 0.948670167711333 0.515463917525773 1.3679052674561 0.22140221402214
"french" 0 0 0 0 0 0 0 0 0 0 0 0.0169405387091309 0 0 0
"possibility" 0 0 0 0 0 0 0 0 0 0 0.0229357798165138 0 0 0 0
"accept" 0 0 0 0 0.0415973377703827 0.0214638334406525 0.0526177321757432 0 0.0569151963574274 0.0182049881667577 0.0458715596330275 0.0338810774182619 0.0245459008345606 0.102082482645978 0
"established" 0.0243427458617332 0 0.0638365783593999 0.0136128505309012 0 0.0214638334406525 0 0 0 0.0182049881667577 0 0.0338810774182619 0.0245459008345606 0.0408329930583912 0.03690036900369
"finds" 0 0 0 0 0 0 0 0 0.0142287990893569 0 0 0.0169405387091309 0 0 0
"follow" 0 0 0.0638365783593999 0 0 0 0 0 0 0 0 0 0.0245459008345606 0.0204164965291956 0.03690036900369
"marriage" 0.0243427458617332 0 0 0 0 0 0 0.026291573550677 0 0 0 0 0 0 0
"taylor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maintain" 0 0 0 0.0408385515927035 0.0415973377703827 0.042927666881305 0.0263088660878716 0.0131457867753385 0.0284575981787137 0.0546149645002731 0.0229357798165138 0 0.0245459008345606 0.0204164965291956 0
"op" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"value" 0 0 0 0 0 0.0214638334406525 0 0 0 0.0182049881667577 0.0229357798165138 0.0169405387091309 0 0 0
"half" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nearly" 0 0 0 0.0272257010618023 0 0 0.0263088660878716 0 0 0.0364099763335154 0.0458715596330275 0 0 0 0
"apparent" 0.0243427458617332 0 0 0.0136128505309012 0 0.0214638334406525 0.0263088660878716 0.0131457867753385 0.0142287990893569 0 0 0 0.0245459008345606 0 0.03690036900369
"bousset" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"directly" 0 0 0.0319182891797 0.0136128505309012 0.0415973377703827 0.0214638334406525 0 0.0131457867753385 0.0284575981787137 0 0.0229357798165138 0 0 0.0204164965291956 0
"picture" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aspect" 0.0243427458617332 0 0.0319182891797 0 0 0 0 0 0 0 0 0 0 0.0204164965291956 0.03690036900369
"logical" 0 0 0.0319182891797 0 0 0 0 0 0.0284575981787137 0.0364099763335154 0 0 0 0 0
"master" 0 0 0 0.0136128505309012 0 0 0 0 0 0 0 0.0169405387091309 0 0 0
"passages" 0 0 0 0.0136128505309012 0 0 0 0 0 0 0 0 0 0 0
"shown" 0 0 0 0 0 0.0214638334406525 0.0263088660878716 0.0131457867753385 0.0142287990893569 0 0 0 0 0 0
"accordingly" 0.0243427458617332 0 0 0.0136128505309012 0 0.0214638334406525 0 0 0.0142287990893569 0 0 0 0 0 0
"finite" 0 0 0 0 0 0 0.0526177321757432 0 0 0 0 0 0 0 0
"hypothesis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"immediate" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0 0 0 0 0
"maintained" 0 0 0 0 0.0415973377703827 0.08585533376261 0.0263088660878716 0.0657289338766925 0.0711439954467843 0.0364099763335154 0.0229357798165138 0 0.0490918016691213 0.0204164965291956 0
"narrative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pronunciation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"speculation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"admitted" 0.0243427458617332 0 0 0 0 0.0214638334406525 0 0.026291573550677 0 0 0 0.0169405387091309 0 0 0
"dead" 0 0 0 0 0 0 0.0526177321757432 0.078874720652031 0.0142287990893569 0.0182049881667577 0 0 0 0.0204164965291956 0
"knew" 0 0 0 0 0 0 0 0 0 0.0182049881667577 0 0.0169405387091309 0.0245459008345606 0 0
"matters" 0 0 0.0638365783593999 0.0272257010618023 0.124792013311148 0 0 0.0131457867753385 0.0426863972680706 0 0.0458715596330275 0 0 0 0.03690036900369
"possibly" 0 0 0 0 0 0 0 0 0.0142287990893569 0 0 0.0169405387091309 0 0.0408329930583912 0
"return" 0 0 0 0.0544514021236047 0 0.042927666881305 0.0263088660878716 0 0.0142287990893569 0 0.0229357798165138 0.0169405387091309 0 0 0
"seeks" 0.0243427458617332 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sound" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0 0.17171066752522 0.0263088660878716 0.0394373603260155 0.0142287990893569 0 0 0.0508216161273929 0 0.0204164965291956 0
"story" 0 0 0 0 0 0 0 0.0131457867753385 0 0 0 0 0 0 0
"close" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"genuine" 0 0 0 0 0 0 0.0526177321757432 0 0 0 0.0229357798165138 0 0 0 0
"liberalism" 0 0 0 0 0 0.042927666881305 0.0263088660878716 0.0657289338766925 0.0142287990893569 0 0 0 0 0 0
"stands" 0 0 0 0.0136128505309012 0 0 0.0263088660878716 0 0 0 0 0 0 0 0.0738007380073801
"categories" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"produced" 0.0243427458617332 0 0.0319182891797 0.0408385515927035 0 0 0.0526177321757432 0.0131457867753385 0.0142287990893569 0 0 0.0169405387091309 0 0 0
"tells" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"voice" 0.0243427458617332 0.0606428138265616 0.2553463134376 0 0 0 0.210470928702973 0.0131457867753385 0.0284575981787137 0.0182049881667577 0 0 0 0 0.03690036900369
"brief" 0 0 0.0319182891797 0 0 0 0 0 0.0142287990893569 0 0.0229357798165138 0 0.0490918016691213 0.0408329930583912 0
"escape" 0 0 0 0 0 0 0 0 0 0.0182049881667577 0 0 0 0 0
"keep" 0.0243427458617332 0.0606428138265616 0.0319182891797 0.0272257010618023 0 0.0214638334406525 0 0.0131457867753385 0.0569151963574274 0.0364099763335154 0 0.0169405387091309 0.0245459008345606 0.0204164965291956 0.03690036900369
"told" 0.0243427458617332 0 0 0 0 0 0 0 0 0 0 0 0.0245459008345606 0 0
"unto" 0.0486854917234664 0 0 0 0 0 0.0789265982636148 0.052583147101354 0 0.0182049881667577 0.0229357798165138 0 0.0736377025036819 0 0
"completely" 0 0 0 0 0 0.0214638334406525 0 0.026291573550677 0 0 0.0229357798165138 0.0338810774182619 0 0 0
"four" 0 0 0 0.0136128505309012 0.0415973377703827 0 0 0.026291573550677 0 0.0546149645002731 0.0458715596330275 0.0169405387091309 0.0490918016691213 0 0.0738007380073801
"noted" 0 0 0.0319182891797 0 0 0 0 0 0.0142287990893569 0 0 0 0 0 0
"wife" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"abstract" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feeling" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0.0229357798165138 0.0169405387091309 0 0.0204164965291956 0.0738007380073801
"rule" 0 0.0606428138265616 0.0638365783593999 0.0272257010618023 0.0415973377703827 0 0.0263088660878716 0.0131457867753385 0 0 0.0917431192660551 0 0.0245459008345606 0.0204164965291956 0.11070110701107
"service" 0 0 0 0.0272257010618023 0 0 0 0 0 0.0182049881667577 0.0458715596330275 0.0169405387091309 0 0.0204164965291956 0
"average" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"believed" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0 0 0 0.0394373603260155 0.0284575981787137 0 0 0 0 0.0204164965291956 0.0738007380073801
"differences" 0.0730282375851996 0.121285627653123 0 0.0136128505309012 0.0415973377703827 0 0 0.026291573550677 0.0853727945361411 0.0182049881667577 0.0458715596330275 0 0 0.0204164965291956 0.0738007380073801
"explanation" 0 0 0 0 0 0 0 0.0131457867753385 0 0 0 0.0169405387091309 0 0 0
"force" 0 0 0 0.0408385515927035 0 0 0 0 0 0.0182049881667577 0 0 0.0245459008345606 0 0.03690036900369
"immediately" 0.0243427458617332 0.0606428138265616 0 0.0544514021236047 0.0415973377703827 0 0 0.0131457867753385 0.0142287990893569 0 0 0 0 0.0816659861167824 0.0738007380073801
"letter" 0 0 0 0.0272257010618023 0 0.0214638334406525 0 0.078874720652031 0.0569151963574274 0.0546149645002731 0.0229357798165138 0.0338810774182619 0 0.102082482645978 0
"material" 0.0243427458617332 0 0 0 0 0 0 0.0131457867753385 0 0 0 0 0 0 0
"placed" 0 0 0.0319182891797 0.0408385515927035 0.0415973377703827 0 0.0263088660878716 0.0131457867753385 0.0569151963574274 0.0364099763335154 0 0.0169405387091309 0.0245459008345606 0.0204164965291956 0.0738007380073801
"remain" 0 0 0 0.0136128505309012 0.0831946755407654 0 0 0.0131457867753385 0.0284575981787137 0 0 0.0338810774182619 0.0245459008345606 0 0.03690036900369
"scriptures" 0.121713729308666 0 0.1276731567188 0.0408385515927035 0 0.0214638334406525 0.0263088660878716 0.144603654528724 0 0 0.137614678899083 0 0 0 0
"ways" 0 0.0606428138265616 0 0.0136128505309012 0 0 0.0263088660878716 0.0131457867753385 0 0 0 0.0169405387091309 0.0245459008345606 0 0
"article" 0.0486854917234664 0 0.0319182891797 0.0680642526545059 0 0.08585533376261 0 0.0394373603260155 0.0284575981787137 0.0546149645002731 0.0688073394495413 0.0169405387091309 0 0.0408329930583912 0
"ask" 0 0 0 0 0 0 0.0263088660878716 0.0131457867753385 0.0284575981787137 0 0.0229357798165138 0 0 0.0204164965291956 0
"connected" 0 0 0 0.0136128505309012 0 0 0 0 0 0 0 0 0 0 0.03690036900369
"desire" 0.0486854917234664 0 0 0.0136128505309012 0.0415973377703827 0 0 0 0.0284575981787137 0.0182049881667577 0.0458715596330275 0.0169405387091309 0 0.0204164965291956 0
"followed" 0 0 0 0.0136128505309012 0 0 0.0263088660878716 0.0131457867753385 0.0142287990893569 0.0182049881667577 0.0458715596330275 0 0.0245459008345606 0.0204164965291956 0
"gentiles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"task" 0 0 0 0 0 0.0643915003219575 0 0 0.0284575981787137 0.0364099763335154 0 0.0169405387091309 0 0 0
"water" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"claim" 0 0 0 0 0 0 0.0263088660878716 0.026291573550677 0.0142287990893569 0 0 0.0338810774182619 0.147275405007364 0 0
"corinthians" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0.0229357798165138 0 0 0 0
"details" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"direction" 0 0 0 0.0272257010618023 0 0 0.0263088660878716 0 0.0142287990893569 0 0 0 0.0245459008345606 0 0
"judgment" 0.0243427458617332 0 0 0.0272257010618023 0.0415973377703827 0.0214638334406525 0.0526177321757432 0.0394373603260155 0.0284575981787137 0 0 0.0508216161273929 0 0.122498979175174 0
"mission" 0 0 0 0.0136128505309012 0 0 0 0 0 0.0364099763335154 0.0229357798165138 0.237167541927833 0.0245459008345606 0 0
"ourselves" 0 0 0 0.0136128505309012 0 0.0214638334406525 0.0263088660878716 0 0 0 0 0 0 0 0
"rest" 0 0 0.0319182891797 0 0 0 0.0263088660878716 0 0 0 0.0229357798165138 0.0338810774182619 0 0.0204164965291956 0.03690036900369
"concept" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"contrast" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204164965291956 0
"everything" 0 0.0606428138265616 0 0 0 0 0 0.0131457867753385 0 0 0 0 0 0 0
"external" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0.0229357798165138 0 0 0 0
"length" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204164965291956 0
"lived" 0 0 0.0319182891797 0 0 0 0 0 0 0.0182049881667577 0 0.0169405387091309 0 0 0
"serious" 0 0 0 0.0136128505309012 0 0.0214638334406525 0 0 0.0569151963574274 0.0364099763335154 0.0229357798165138 0 0.0736377025036819 0.0204164965291956 0
"carried" 0.0243427458617332 0.0606428138265616 0.0319182891797 0.0408385515927035 0 0.0214638334406525 0 0.0131457867753385 0.0426863972680706 0 0 0.0169405387091309 0 0 0
"familiar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gutenberg-tm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"involves" 0 0 0 0 0 0 0 0.0131457867753385 0 0 0 0 0 0.0204164965291956 0
"national" 0 0 0 0.0272257010618023 0 0.107319167203262 0 0.0131457867753385 0 0 0 0 0 0 0.03690036900369
"none" 0.0243427458617332 0 0 0 0 0 0.0263088660878716 0 0 0 0.0229357798165138 0 0 0 0.03690036900369
"objective" 0 0 0 0 0 0 0 0 0.0142287990893569 0 0 0.0338810774182619 0 0.0204164965291956 0
"continued" 0.0486854917234664 0 0.0319182891797 0.0136128505309012 0.0415973377703827 0.042927666881305 0 0.0131457867753385 0 0.0182049881667577 0.0688073394495413 0.0338810774182619 0 0.0204164965291956 0
"interested" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mention" 0.0243427458617332 0.0606428138265616 0 0 0 0 0 0 0 0.0182049881667577 0 0.0169405387091309 0.0245459008345606 0.0204164965291956 0
"preaching" 0.0730282375851996 0 0 0.0136128505309012 0.0415973377703827 0.0214638334406525 0.131544330439358 0.0394373603260155 0.0142287990893569 0 0 0.0169405387091309 0 0 0
"problems" 0 0 0 0 0 0 0.0263088660878716 0.0131457867753385 0.0142287990893569 0 0 0 0 0 0
"school" 0.413826679649464 0 0 0 0.0415973377703827 0 0 0.0131457867753385 0.099601593625498 0.0182049881667577 0 0.0169405387091309 0 0 0
"type" 0.0243427458617332 0 0 0.0136128505309012 0 0 0 0 0 0.0182049881667577 0 0 0 0 0
"berkouwer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"died" 0 0 0.0319182891797 0 0 0 0 0.0131457867753385 0 0.0364099763335154 0 0 0 0 0
"exists" 0 0 0 0 0 0 0.0263088660878716 0.026291573550677 0.0426863972680706 0 0 0.0169405387091309 0 0 0
"gift" 0.0243427458617332 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"joy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"undoubtedly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"writing" 0 0.0606428138265616 0 0 0 0 0 0 0 0.0182049881667577 0.0229357798165138 0.0169405387091309 0 0 0
"ago" 0 0 0 0.0272257010618023 0 0.0214638334406525 0.0263088660878716 0 0 0.0182049881667577 0 0 0 0 0
"appearance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"art" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bottom" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"characteristic" 0 0 0 0.0136128505309012 0 0 0 0 0 0 0 0 0 0 0
"creature" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"deny" 0 0 0 0 0 0.0214638334406525 0 0.0131457867753385 0 0 0 0.0338810774182619 0.0245459008345606 0.0204164965291956 0
"detail" 0.0243427458617332 0 0 0.0136128505309012 0 0 0 0 0 0 0 0 0 0.0204164965291956 0
"l" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0 0 0 0 0.0711439954467843 0.0364099763335154 0 0 0 0.0204164965291956 0.03690036900369
"literary" 0 0 0.0319182891797 0 0 0 0 0 0 0 0 0 0 0 0
"mysteries" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"opponents" 0 0 0 0 0 0.0214638334406525 0 0.0131457867753385 0 0 0 0.0169405387091309 0.0245459008345606 0 0
"religions" 0 0 0 0 0 0 0.0789265982636148 0 0 0 0 0.0847026935456548 0 0 0
"represented" 0 0 0 0 0 0.042927666881305 0 0.0657289338766925 0.0284575981787137 0.0364099763335154 0.0229357798165138 0.0338810774182619 0 0 0
"room" 0.0243427458617332 0 0 0 0 0 0 0 0 0 0.0229357798165138 0 0 0 0
"solution" 0.0243427458617332 0 0 0 0 0 0.0263088660878716 0 0 0 0 0 0 0 0
"uses" 0 0 0 0 0 0 0 0.0131457867753385 0.0142287990893569 0 0 0 0 0 0
"worship" 0 0 0 0.0680642526545059 0.249584026622296 0 0 0.0131457867753385 0 0 0.0688073394495413 0 0 0 0
"explained" 0 0 0 0 0 0 0.0263088660878716 0.026291573550677 0.0142287990893569 0 0 0.0169405387091309 0 0 0
"line" 0 0 0 0.0136128505309012 0 0 0 0 0.0426863972680706 0 0 0 0 0 0
"necessarily" 0.0243427458617332 0 0 0 0 0 0 0.026291573550677 0 0 0 0.0169405387091309 0 0 0
"recent" 0 0 0 0 0 0 0 0 0.0142287990893569 0.0364099763335154 0 0 0 0 0
"seeking" 0.0243427458617332 0 0 0 0 0 0 0 0 0 0 0 0.0245459008345606 0 0.03690036900369
"situation" 0.0243427458617332 0.121285627653123 0 0.0272257010618023 0.0415973377703827 0.128783000643915 0.0789265982636148 0.0657289338766925 0.0142287990893569 0.0182049881667577 0.0229357798165138 0.101643232254786 0.0245459008345606 0.0204164965291956 0.0738007380073801
"impression" 0 0 0 0.0136128505309012 0 0 0.0789265982636148 0 0 0.0182049881667577 0 0.0169405387091309 0 0 0
"lay" 0 0 0 0 0 0 0 0 0 0 0.0229357798165138 0.0169405387091309 0.0245459008345606 0 0
"missionary" 0 0 0.1276731567188 0.0272257010618023 0 0 0 0 0 0.0364099763335154 0 0.389632390310012 0.319096710849288 0 0.0738007380073801
