"tpc_ch1" "tpc_ch10" "tpc_ch11" "tpc_ch12" "tpc_ch13" "tpc_ch14" "tpc_ch15" "tpc_ch2" "tpc_ch3" "tpc_ch4" "tpc_ch5" "tpc_ch6" "tpc_ch7" "tpc_ch8" "tpc_ch9"
"section" 0.219084712755599 0 0 0.0680642526545059 0 0 0 0.0131457867753385 0 0 0 0.0508216161273929 0.147275405007364 0.0204164965291956 0
"still" 0 0 0.0319182891797 0 0.0415973377703827 0.042927666881305 0.184162062615101 0.0131457867753385 0.0284575981787137 0.0182049881667577 0.0688073394495413 0.0338810774182619 0.0490918016691213 0.0612494895875868 0
"unbelief" 0.0486854917234664 0.0606428138265616 0.0957548675390999 0.0408385515927035 0 0.0214638334406525 0.0526177321757432 0 0.0426863972680706 0.0546149645002731 0 0.0338810774182619 0.0736377025036819 0 0.0738007380073801
"where" 0.121713729308666 0.121285627653123 0 0.0272257010618023 0.0415973377703827 0.08585533376261 0.0263088660878716 0.0131457867753385 0.0426863972680706 0.0182049881667577 0.0229357798165138 0.0508216161273929 0 0.0204164965291956 0
"body" 0.0486854917234664 0.0606428138265616 0 0.149741355839913 0.124792013311148 0.0214638334406525 0 0.026291573550677 0.0284575981787137 0 0 0 0.0245459008345606 0 0.03690036900369
"came" 0.0243427458617332 0 0.0638365783593999 0.0544514021236047 0 0.0643915003219575 0.0526177321757432 0.026291573550677 0.0569151963574274 0.0546149645002731 0 0 0 0.0204164965291956 0.0738007380073801
"changes" 0.146056475170399 0.121285627653123 0 0.136128505309012 0 0.042927666881305 0 0 0.0426863972680706 0 0 0.0169405387091309 0 0 0
"courts" 0 0 0.0957548675390999 0.0136128505309012 0.499168053244592 0.042927666881305 0 0.0131457867753385 0 0.0182049881667577 0 0 0.0736377025036819 0.0204164965291956 0
"covenant" 0 0 0 0.272257010618023 0 0 0 0.0131457867753385 0 0.0546149645002731 0 0 0 0 0
"ecclesiastical" 0 0.121285627653123 0.0319182891797 0.0136128505309012 0.0415973377703827 0.107319167203262 0 0 0 0.0546149645002731 0 0.0169405387091309 0.0981836033382425 0.0612494895875868 0.11070110701107
"elected" 0.0243427458617332 0.181928441479685 0 0.081677103185407 0 0.042927666881305 0 0.0131457867753385 0.0426863972680706 0 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0408329930583912 0.11070110701107
"facts" 0 0 0 0.0136128505309012 0 0.0643915003219575 0.105235464351486 0.0394373603260155 0.0426863972680706 0.0182049881667577 0 0.0847026935456548 0.0245459008345606 0.0408329930583912 0.03690036900369
"final" 0 0 0.1915097350782 0.0272257010618023 0.0415973377703827 0 0.0789265982636148 0.026291573550677 0.0569151963574274 0.0182049881667577 0.0458715596330275 0.0169405387091309 0 0.0204164965291956 0.03690036900369
"however" 0.0486854917234664 0 0.0319182891797 0.0680642526545059 0.0415973377703827 0.042927666881305 0.0263088660878716 0.0131457867753385 0.0284575981787137 0 0.0229357798165138 0.0338810774182619 0.0245459008345606 0.0204164965291956 0.14760147601476
"interpretation" 0.0486854917234664 0 0 0.0272257010618023 0 0 0.0263088660878716 0.105166294202708 0.0426863972680706 0.0182049881667577 0.0688073394495413 0 0.0981836033382425 0 0
"letter" 0 0 0 0.0272257010618023 0 0.0214638334406525 0 0.078874720652031 0.0569151963574274 0.0546149645002731 0.0229357798165138 0.0338810774182619 0 0.102082482645978 0
"name" 0.0243427458617332 0 0 0.149741355839913 0 0 0.0526177321757432 0 0.0142287990893569 0.0728199526670308 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0408329930583912 0
"regarded" 0.0486854917234664 0 0.0319182891797 0.0272257010618023 0 0.0643915003219575 0 0.052583147101354 0.0426863972680706 0.0182049881667577 0.0688073394495413 0.0338810774182619 0 0.0408329930583912 0.03690036900369
"result" 0.0973709834469328 0 0 0.0272257010618023 0.0415973377703827 0 0.0789265982636148 0.026291573550677 0.0142287990893569 0.0546149645002731 0.0917431192660551 0.0169405387091309 0.0245459008345606 0.0408329930583912 0
"taken" 0.0243427458617332 0.181928441479685 0.0319182891797 0.0408385515927035 0 0 0.0789265982636148 0.0394373603260155 0.0426863972680706 0.0182049881667577 0.0229357798165138 0 0.0245459008345606 0.0816659861167824 0
"teaching" 0.0730282375851996 0 0.0319182891797 0.0544514021236047 0 0.0214638334406525 0.0263088660878716 0.026291573550677 0.0284575981787137 0.109229929000546 0.0229357798165138 0.0169405387091309 0 0.0408329930583912 0
"administrative" 0 0 0.0319182891797 0 0 0.0214638334406525 0 0 0.0569151963574274 0.0182049881667577 0 0 0.0981836033382425 0.0816659861167824 0.29520295202952
"cause" 0 0.0606428138265616 0 0.0272257010618023 0.0415973377703827 0.0214638334406525 0 0.0394373603260155 0.0284575981787137 0.0728199526670308 0.0229357798165138 0.0508216161273929 0.0245459008345606 0.0204164965291956 0.11070110701107
"come" 0.0243427458617332 0 0 0.0272257010618023 0 0.0214638334406525 0.15785319652723 0.026291573550677 0 0.0546149645002731 0.0458715596330275 0.0338810774182619 0.0490918016691213 0.0204164965291956 0.03690036900369
"contrary" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0.0415973377703827 0.042927666881305 0.0263088660878716 0.0131457867753385 0.0142287990893569 0.0182049881667577 0.0229357798165138 0.0169405387091309 0.245459008345606 0.0204164965291956 0
"formed" 0.0243427458617332 0.0606428138265616 0 0.081677103185407 0.0831946755407654 0.107319167203262 0 0 0.0142287990893569 0.0728199526670308 0 0.0169405387091309 0.0245459008345606 0.0204164965291956 0
"forth" 0.0243427458617332 0 0.0319182891797 0.0544514021236047 0.0415973377703827 0.0214638334406525 0.0263088660878716 0.026291573550677 0.0569151963574274 0.0546149645002731 0.0229357798165138 0 0.0490918016691213 0.0204164965291956 0.03690036900369
"important" 0.0973709834469328 0.0606428138265616 0.0319182891797 0.0544514021236047 0 0.0214638334406525 0.0263088660878716 0.052583147101354 0.0569151963574274 0 0 0.0338810774182619 0 0 0.03690036900369
"issued" 0 0.0606428138265616 0.0319182891797 0.0272257010618023 0 0.042927666881305 0 0.026291573550677 0 0.0182049881667577 0.0229357798165138 0.101643232254786 0.0245459008345606 0.122498979175174 0
"john" 0.0730282375851996 0 0.0319182891797 0.0272257010618023 0.0415973377703827 0.0214638334406525 0.0789265982636148 0 0.0142287990893569 0.0728199526670308 0.0688073394495413 0.0338810774182619 0.0245459008345606 0 0.03690036900369
"machen^s" 0 0 0.0319182891797 0 0 0 0.0263088660878716 0 0.0426863972680706 0 0.0229357798165138 0.118583770963917 0.0490918016691213 0.163331972233565 0
"mcintire" 0 0 0 0.0544514021236047 0.499168053244592 0 0 0 0 0.0182049881667577 0 0.0338810774182619 0 0.0408329930583912 0.0738007380073801
"membership" 0 0 0.0319182891797 0.0136128505309012 0 0.042927666881305 0 0.026291573550677 0 0 0.0458715596330275 0.0169405387091309 0.0490918016691213 0.163331972233565 0.14760147601476
"ordination" 0 0.0606428138265616 0 0.0136128505309012 0 0 0 0.105166294202708 0 0.0182049881667577 0.137614678899083 0 0.0736377025036819 0.0408329930583912 0.03690036900369
"overtures" 0.0243427458617332 0 0 0.0408385515927035 0 0.0214638334406525 0 0.078874720652031 0 0 0.0688073394495413 0.0677621548365238 0.0245459008345606 0 0.14760147601476
"resurrection" 0.0243427458617332 0 0 0 0 0.042927666881305 0.105235464351486 0.118312080978047 0.0711439954467843 0 0.0229357798165138 0 0 0.0204164965291956 0
"thus" 0.0243427458617332 0 0.0319182891797 0.0680642526545059 0 0.042927666881305 0.0263088660878716 0.0131457867753385 0.0142287990893569 0.0182049881667577 0.0229357798165138 0.0847026935456548 0.0245459008345606 0.0612494895875868 0
"voice" 0.0243427458617332 0.0606428138265616 0.2553463134376 0 0 0 0.210470928702973 0.0131457867753385 0.0284575981787137 0.0182049881667577 0 0 0 0 0.03690036900369
"already" 0.0243427458617332 0.0606428138265616 0.0319182891797 0.0544514021236047 0.0415973377703827 0.0214638334406525 0 0.052583147101354 0.0142287990893569 0 0.0688073394495413 0.0169405387091309 0.0245459008345606 0.0612494895875868 0
"arguments" 0 0 0 0.0272257010618023 0.0415973377703827 0.0214638334406525 0.105235464351486 0 0 0 0 0 0.0490918016691213 0.244997958350347 0
"candidates" 0 0.181928441479685 0 0.0136128505309012 0 0.0214638334406525 0 0.026291573550677 0.0284575981787137 0 0 0.0338810774182619 0.0490918016691213 0.0612494895875868 0.22140221402214
"chester" 0 0.667070952092177 0.0319182891797 0.0136128505309012 0 0 0 0 0 0 0 0.0508216161273929 0.0245459008345606 0.0408329930583912 0.11070110701107
"day" 0.0486854917234664 0 0.0638365783593999 0.0136128505309012 0 0 0.105235464351486 0.026291573550677 0.0142287990893569 0.0182049881667577 0.0229357798165138 0.0508216161273929 0.0245459008345606 0.0816659861167824 0
"different" 0 0 0 0.0272257010618023 0.0415973377703827 0 0.105235464351486 0.052583147101354 0.0284575981787137 0.0364099763335154 0.0917431192660551 0.0338810774182619 0 0 0.03690036900369
"itself" 0 0 0.0319182891797 0.0272257010618023 0.0415973377703827 0.042927666881305 0.0263088660878716 0.0131457867753385 0.0569151963574274 0 0 0.118583770963917 0.0490918016691213 0.0204164965291956 0
"jersey" 0.0486854917234664 0 0 0.0544514021236047 0.124792013311148 0 0 0 0.0711439954467843 0 0 0.0338810774182619 0 0.0816659861167824 0.0738007380073801
"maintained" 0 0 0 0 0.0415973377703827 0.08585533376261 0.0263088660878716 0.0657289338766925 0.0711439954467843 0.0364099763335154 0.0229357798165138 0 0.0490918016691213 0.0204164965291956 0
"nor" 0.0486854917234664 0 0.0957548675390999 0.0408385515927035 0 0.0643915003219575 0.0263088660878716 0.052583147101354 0.0142287990893569 0 0 0.0169405387091309 0.0245459008345606 0.0204164965291956 0.0738007380073801
"reference" 0.0486854917234664 0 0.0638365783593999 0.0408385515927035 0.0415973377703827 0.0214638334406525 0 0.0394373603260155 0.0142287990893569 0.0182049881667577 0 0.0508216161273929 0.0736377025036819 0.0408329930583912 0
"signed" 0.0243427458617332 0.0606428138265616 0 0.0272257010618023 0 0.042927666881305 0 0.052583147101354 0.0426863972680706 0.0182049881667577 0 0.0338810774182619 0 0.0816659861167824 0.0738007380073801
"suspended" 0.0486854917234664 0 0.1276731567188 0.0544514021236047 0.0831946755407654 0.08585533376261 0 0.0131457867753385 0 0 0 0 0 0.102082482645978 0
"though" 0 0.0606428138265616 0.1276731567188 0.0544514021236047 0 0.0214638334406525 0.0789265982636148 0 0.0142287990893569 0.0364099763335154 0.0458715596330275 0.0169405387091309 0.0490918016691213 0 0.03690036900369
"written" 0 0 0.0319182891797 0.081677103185407 0 0.0643915003219575 0.0263088660878716 0 0 0.0364099763335154 0 0.0508216161273929 0.0245459008345606 0.102082482645978 0
"yet" 0.0243427458617332 0 0 0.0544514021236047 0.0831946755407654 0 0.0526177321757432 0.0394373603260155 0 0.0546149645002731 0.0458715596330275 0 0 0.0408329930583912 0.11070110701107
"allowed" 0 0.0606428138265616 0.0638365783593999 0.0136128505309012 0.0831946755407654 0 0 0.0657289338766925 0.0142287990893569 0.0182049881667577 0 0.0338810774182619 0.0490918016691213 0.0408329930583912 0.0738007380073801
"biblical" 0.0973709834469328 0 0 0.0680642526545059 0 0.0214638334406525 0.0526177321757432 0.0131457867753385 0.0284575981787137 0.0364099763335154 0 0.0677621548365238 0 0 0
"birth" 0.0243427458617332 0 0 0 0 0.042927666881305 0.0526177321757432 0.105166294202708 0.0853727945361411 0.0182049881667577 0 0 0 0.0204164965291956 0
"clerk" 0 0.0606428138265616 0 0.0408385515927035 0 0 0 0 0 0.0182049881667577 0.0229357798165138 0 0.0981836033382425 0.224581461821151 0
"differences" 0.0730282375851996 0.121285627653123 0 0.0136128505309012 0.0415973377703827 0 0 0.026291573550677 0.0853727945361411 0.0182049881667577 0.0458715596330275 0 0 0.0204164965291956 0.0738007380073801
"evangelical" 0.0486854917234664 0 0 0.0136128505309012 0 0 0 0.026291573550677 0.0711439954467843 0.0728199526670308 0 0.101643232254786 0 0 0.03690036900369
"found" 0.0243427458617332 0 0.0319182891797 0.0680642526545059 0 0.0214638334406525 0 0.0131457867753385 0.0426863972680706 0.0364099763335154 0.0229357798165138 0.0508216161273929 0 0 0.11070110701107
"human" 0.0243427458617332 0 0.1276731567188 0 0 0.0214638334406525 0.0263088660878716 0 0.0711439954467843 0 0.0688073394495413 0.0338810774182619 0.0981836033382425 0 0
"judgment" 0.0243427458617332 0 0 0.0272257010618023 0.0415973377703827 0.0214638334406525 0.0526177321757432 0.0394373603260155 0.0284575981787137 0 0 0.0508216161273929 0 0.122498979175174 0
"loyalty" 0 0.121285627653123 0.1276731567188 0 0.0415973377703827 0.0643915003219575 0 0.0131457867753385 0 0.0182049881667577 0 0.0677621548365238 0.0245459008345606 0.0204164965291956 0.11070110701107
"makes" 0.0486854917234664 0 0.0638365783593999 0 0.0415973377703827 0.0214638334406525 0.131544330439358 0.0394373603260155 0.0142287990893569 0.0364099763335154 0.0229357798165138 0.0338810774182619 0 0 0.03690036900369
"making" 0 0 0 0.0680642526545059 0 0 0.0526177321757432 0.0657289338766925 0.0284575981787137 0.0182049881667577 0 0.0169405387091309 0 0.0408329930583912 0.11070110701107
"movement" 0.0243427458617332 0 0 0.0408385515927035 0 0.17171066752522 0.0263088660878716 0 0.0142287990893569 0.0364099763335154 0.0458715596330275 0.0338810774182619 0 0 0.03690036900369
"obey" 0 0.0606428138265616 0.319182891797 0.0136128505309012 0 0 0 0 0 0 0.0229357798165138 0 0.0736377025036819 0.0816659861167824 0.03690036900369
"own" 0.0486854917234664 0 0.0319182891797 0.0408385515927035 0.0415973377703827 0 0.105235464351486 0.026291573550677 0.0284575981787137 0.0182049881667577 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0204164965291956 0.03690036900369
"pennsylvania" 0.0243427458617332 0.0606428138265616 0 0.0272257010618023 0.0415973377703827 0 0 0 0.0142287990893569 0.0728199526670308 0 0.0338810774182619 0.0245459008345606 0.122498979175174 0.0738007380073801
"principles" 0 0 0 0.081677103185407 0.207986688851913 0 0 0 0.0142287990893569 0.0546149645002731 0 0.0508216161273929 0.0490918016691213 0.0204164965291956 0
"public" 0 0.0606428138265616 0 0.136128505309012 0.0415973377703827 0 0 0.026291573550677 0.0284575981787137 0 0 0.0338810774182619 0 0.0612494895875868 0
"t" 0 0 0 0.0272257010618023 0 0.042927666881305 0 0 0.0284575981787137 0.163844893500819 0.0229357798165138 0.0169405387091309 0 0.0408329930583912 0.0738007380073801
"things" 0 0 0.0319182891797 0.0408385515927035 0 0.0214638334406525 0.0789265982636148 0 0.0426863972680706 0.0546149645002731 0.0458715596330275 0.0677621548365238 0.0245459008345606 0 0
"up" 0.0486854917234664 0.121285627653123 0 0 0 0.042927666881305 0.15785319652723 0.052583147101354 0 0.0364099763335154 0 0.0169405387091309 0.0245459008345606 0 0.03690036900369
"whom" 0.0243427458617332 0.121285627653123 0.1595914458985 0.0136128505309012 0 0.042927666881305 0 0.0131457867753385 0.0142287990893569 0.0546149645002731 0 0.0508216161273929 0.0245459008345606 0 0.03690036900369
"witness" 0 0.0606428138265616 0.0319182891797 0.0272257010618023 0 0.0643915003219575 0 0.0131457867753385 0.0284575981787137 0.0910249408337885 0.0458715596330275 0.0169405387091309 0 0.0204164965291956 0.0738007380073801
"brought" 0.0486854917234664 0 0.0319182891797 0.0136128505309012 0.0415973377703827 0 0 0.0394373603260155 0.0426863972680706 0.0546149645002731 0.0229357798165138 0.0338810774182619 0 0.0204164965291956 0.0738007380073801
"controversy" 0.0973709834469328 0.0606428138265616 0 0.0136128505309012 0.0415973377703827 0 0 0.0394373603260155 0.0284575981787137 0.0546149645002731 0 0 0.0736377025036819 0.0408329930583912 0
"given" 0 0 0 0.0680642526545059 0 0.0214638334406525 0 0.026291573550677 0.0284575981787137 0.0364099763335154 0.0458715596330275 0.0169405387091309 0.0245459008345606 0.0612494895875868 0.03690036900369
"good" 0 0.0606428138265616 0.0319182891797 0.0136128505309012 0 0.0214638334406525 0.0263088660878716 0.026291573550677 0 0.0546149645002731 0.0688073394495413 0.0508216161273929 0 0.0408329930583912 0.0738007380073801
"leaders" 0.0243427458617332 0.242571255306246 0.0638365783593999 0.0272257010618023 0 0.0643915003219575 0 0.0131457867753385 0.0142287990893569 0.0364099763335154 0 0.0508216161273929 0 0 0.03690036900369
"little" 0 0 0 0 0 0.0643915003219575 0 0.026291573550677 0.0284575981787137 0.0182049881667577 0.160550458715596 0.0169405387091309 0 0.0612494895875868 0.03690036900369
"north" 0 0.0606428138265616 0.0319182891797 0.0544514021236047 0.207986688851913 0 0 0 0 0.0182049881667577 0.160550458715596 0.0169405387091309 0 0 0
"opposition" 0.0243427458617332 0 0.0319182891797 0.0544514021236047 0 0.0214638334406525 0 0.026291573550677 0.0284575981787137 0.0364099763335154 0.0458715596330275 0.0338810774182619 0.0490918016691213 0 0.03690036900369
"organized" 0.0486854917234664 0 0.0319182891797 0.0544514021236047 0 0.107319167203262 0 0.0131457867753385 0.0284575981787137 0.0182049881667577 0 0.0508216161273929 0.0245459008345606 0 0
"protest" 0.0243427458617332 0.0606428138265616 0.0319182891797 0 0 0.042927666881305 0 0.052583147101354 0.0569151963574274 0.0546149645002731 0 0 0 0.0204164965291956 0.11070110701107
"received" 0 0 0.0319182891797 0.0272257010618023 0.0415973377703827 0.042927666881305 0.0263088660878716 0.0131457867753385 0 0.0364099763335154 0.0688073394495413 0.0508216161273929 0.0245459008345606 0.0612494895875868 0
"robert" 0 0 0.0319182891797 0.0272257010618023 0.0415973377703827 0 0 0 0.0426863972680706 0.0728199526670308 0.0229357798165138 0.135524309673048 0 0 0
"scripture" 0.0243427458617332 0 0.0319182891797 0.0544514021236047 0 0 0 0.0657289338766925 0.0569151963574274 0 0.0688073394495413 0.0169405387091309 0 0.0204164965291956 0
"signers" 0 0 0.0319182891797 0.0408385515927035 0.0415973377703827 0 0 0.118312080978047 0.0284575981787137 0 0 0.0338810774182619 0 0 0.0738007380073801
"sound" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0 0.17171066752522 0.0263088660878716 0.0394373603260155 0.0142287990893569 0 0 0.0508216161273929 0 0.0204164965291956 0
"third" 0 0 0 0.0952899537163082 0.0415973377703827 0.0214638334406525 0 0.026291573550677 0 0.0364099763335154 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0816659861167824 0
"use" 0 0 0 0.136128505309012 0.249584026622296 0 0 0.026291573550677 0 0.0182049881667577 0.0229357798165138 0 0 0 0
"virgin" 0.0243427458617332 0 0 0 0 0.042927666881305 0.0526177321757432 0.105166294202708 0.0711439954467843 0 0 0.0169405387091309 0 0.0204164965291956 0
"w" 0 0.121285627653123 0 0.0408385515927035 0 0 0 0.0131457867753385 0.099601593625498 0.0182049881667577 0.0458715596330275 0.0169405387091309 0 0.0408329930583912 0.03690036900369
"whether" 0.0243427458617332 0 0 0.0136128505309012 0.0415973377703827 0.0214638334406525 0 0.052583147101354 0.0284575981787137 0.0364099763335154 0 0.0169405387091309 0.0490918016691213 0.0816659861167824 0.03690036900369
"year" 0.0243427458617332 0 0.0957548675390999 0.0272257010618023 0 0.08585533376261 0.0263088660878716 0.026291573550677 0.0284575981787137 0.0728199526670308 0 0 0.0245459008345606 0 0
"accept" 0 0 0 0 0.0415973377703827 0.0214638334406525 0.0526177321757432 0 0.0569151963574274 0.0182049881667577 0.0458715596330275 0.0338810774182619 0.0245459008345606 0.102082482645978 0
"continue" 0 0 0.0319182891797 0.0408385515927035 0 0 0.0263088660878716 0 0.0426863972680706 0.109229929000546 0.0458715596330275 0.0169405387091309 0.0490918016691213 0 0
"difference" 0.0486854917234664 0 0.1276731567188 0.0408385515927035 0.0415973377703827 0 0 0.0394373603260155 0.0569151963574274 0 0 0 0.0245459008345606 0.0204164965291956 0
"griffiths" 0 0.0606428138265616 0 0.0544514021236047 0 0 0 0.026291573550677 0 0 0.0229357798165138 0.0338810774182619 0.0736377025036819 0.0816659861167824 0.0738007380073801
"later" 0.0486854917234664 0 0.0319182891797 0.0136128505309012 0.0415973377703827 0.0643915003219575 0 0.0131457867753385 0.0142287990893569 0.0728199526670308 0 0.0338810774182619 0 0.0408329930583912 0.03690036900369
"love" 0.316455696202532 0.0606428138265616 0 0 0 0 0.0526177321757432 0 0 0 0.0458715596330275 0.0169405387091309 0 0 0
"main" 0.0486854917234664 0 0 0.0136128505309012 0 0.042927666881305 0 0.0394373603260155 0.0569151963574274 0.0364099763335154 0.0458715596330275 0.0508216161273929 0 0 0
"me" 0 0 0 0.0136128505309012 0 0.0214638334406525 0.0789265982636148 0.026291573550677 0.0426863972680706 0 0 0.0508216161273929 0 0.122498979175174 0
"met" 0.0486854917234664 0 0.0319182891797 0.0136128505309012 0 0.042927666881305 0 0.0394373603260155 0.0142287990893569 0.0546149645002731 0.0458715596330275 0.0338810774182619 0 0.0204164965291956 0.03690036900369
"mission" 0 0 0 0.0136128505309012 0 0 0 0 0 0.0364099763335154 0.0229357798165138 0.237167541927833 0.0245459008345606 0 0
"opinion" 0 0.0606428138265616 0.0319182891797 0.0544514021236047 0 0.0214638334406525 0 0 0.0426863972680706 0.0182049881667577 0 0.0169405387091309 0.0736377025036819 0.0408329930583912 0.0738007380073801
"people" 0.0730282375851996 0 0.0957548675390999 0 0 0 0.15785319652723 0.0131457867753385 0 0.0182049881667577 0 0.0508216161273929 0.0245459008345606 0.0204164965291956 0
"preach" 0 0 0 0 0.0415973377703827 0.042927666881305 0.0789265982636148 0.026291573550677 0 0.0910249408337885 0 0.0338810774182619 0.0736377025036819 0.0204164965291956 0
"prove" 0 0 0.0319182891797 0.0272257010618023 0 0.0214638334406525 0.0526177321757432 0.026291573550677 0.0284575981787137 0.0182049881667577 0 0.0338810774182619 0.0245459008345606 0.102082482645978 0
"read" 0.0243427458617332 0 0 0.0544514021236047 0 0.0214638334406525 0.0263088660878716 0.0131457867753385 0 0 0.0458715596330275 0.0508216161273929 0.0736377025036819 0.0204164965291956 0.0738007380073801
"resolution" 0 0 0 0.0272257010618023 0.166389351081531 0 0 0 0 0.109229929000546 0.0458715596330275 0.0338810774182619 0.0490918016691213 0 0.03690036900369
"revision" 0.389483933787731 0 0 0 0 0.0643915003219575 0 0 0 0 0 0 0 0 0
"candidate" 0 0 0 0 0 0.0214638334406525 0 0.105166294202708 0.0284575981787137 0 0.0229357798165138 0.0847026935456548 0.0245459008345606 0 0
"charles" 0.0486854917234664 0 0 0 0 0.0214638334406525 0 0.052583147101354 0.0426863972680706 0.0364099763335154 0.0229357798165138 0.0508216161273929 0 0.0408329930583912 0
"common" 0.0486854917234664 0 0 0.0408385515927035 0 0 0.0263088660878716 0.0657289338766925 0.0142287990893569 0 0.0458715596330275 0.0508216161273929 0 0.0204164965291956 0
"concerned" 0.0486854917234664 0 0.0638365783593999 0.0272257010618023 0 0.0214638334406525 0 0.0131457867753385 0 0.0364099763335154 0.0458715596330275 0.0847026935456548 0.0245459008345606 0 0
"discipline" 0.0243427458617332 0 0 0.0272257010618023 0 0 0 0.026291573550677 0.0142287990893569 0.0182049881667577 0.0458715596330275 0 0.0736377025036819 0.102082482645978 0.03690036900369
"either" 0.0243427458617332 0 0.0319182891797 0.0408385515927035 0 0 0 0.0394373603260155 0.0426863972680706 0 0.0458715596330275 0.0169405387091309 0.0490918016691213 0.0408329930583912 0
"favor" 0.0243427458617332 0.0606428138265616 0.0319182891797 0.0136128505309012 0.124792013311148 0.0214638334406525 0 0.0394373603260155 0.0142287990893569 0.0182049881667577 0.0458715596330275 0.0338810774182619 0 0.0204164965291956 0
"ground" 0.0486854917234664 0.121285627653123 0 0.0272257010618023 0 0 0 0.0394373603260155 0.0426863972680706 0 0.0229357798165138 0.0169405387091309 0.0245459008345606 0.0408329930583912 0.03690036900369
"hold" 0.0243427458617332 0 0.0638365783593999 0.0408385515927035 0 0.0643915003219575 0.0263088660878716 0 0.0284575981787137 0 0.0229357798165138 0.0508216161273929 0 0.0408329930583912 0
"mandate" 0 0.121285627653123 0.0638365783593999 0.0136128505309012 0.0415973377703827 0.0214638334406525 0 0.026291573550677 0 0.0182049881667577 0 0 0 0.0612494895875868 0.18450184501845
"might" 0.0486854917234664 0.0606428138265616 0 0 0 0.0643915003219575 0.0526177321757432 0.0131457867753385 0.0142287990893569 0 0.0917431192660551 0.0338810774182619 0 0.0204164965291956 0.03690036900369
"modernist" 0.0243427458617332 0 0.0319182891797 0 0 0.042927666881305 0.0263088660878716 0.0131457867753385 0.0426863972680706 0 0.0229357798165138 0.101643232254786 0 0.0204164965291956 0.03690036900369
"placed" 0 0 0.0319182891797 0.0408385515927035 0.0415973377703827 0 0.0263088660878716 0.0131457867753385 0.0569151963574274 0.0364099763335154 0 0.0169405387091309 0.0245459008345606 0.0204164965291956 0.0738007380073801
"plain" 0 0 0.0957548675390999 0 0 0.0214638334406525 0.0263088660878716 0.026291573550677 0.0426863972680706 0.0364099763335154 0 0.0508216161273929 0.0245459008345606 0 0.0738007380073801
"practice" 0.0243427458617332 0 0.1276731567188 0.0408385515927035 0 0 0.0526177321757432 0.026291573550677 0.0284575981787137 0 0.0458715596330275 0 0.0245459008345606 0 0.03690036900369
"questions" 0.0486854917234664 0.121285627653123 0 0.0136128505309012 0 0 0 0.0657289338766925 0 0.0182049881667577 0 0.0169405387091309 0 0.0816659861167824 0.0738007380073801
"recommended" 0.0243427458617332 0.181928441479685 0 0.0408385515927035 0 0 0 0.0131457867753385 0.0284575981787137 0 0 0.0508216161273929 0 0.0816659861167824 0.03690036900369
"stand" 0 0 0 0.0408385515927035 0 0 0 0.0131457867753385 0.0853727945361411 0.0546149645002731 0 0 0.0245459008345606 0.0816659861167824 0
"truly" 0.0243427458617332 0 0 0.0952899537163082 0 0.042927666881305 0 0 0 0 0 0.135524309673048 0 0 0
"until" 0.0486854917234664 0 0.0319182891797 0 0.124792013311148 0.0214638334406525 0.0263088660878716 0.0131457867753385 0.0284575981787137 0 0.0688073394495413 0 0.0245459008345606 0.0408329930583912 0.03690036900369
"accepted" 0 0 0 0 0.0415973377703827 0.0214638334406525 0.0526177321757432 0.0394373603260155 0.0569151963574274 0 0.0458715596330275 0.0338810774182619 0.0245459008345606 0 0.03690036900369
"books" 0 0 0 0.0544514021236047 0 0.0214638334406525 0.0263088660878716 0.026291573550677 0 0 0 0.0677621548365238 0 0.102082482645978 0
"calvinism" 0.194741966893866 0 0 0.0136128505309012 0 0.0643915003219575 0 0.0131457867753385 0.0142287990893569 0.0364099763335154 0.0229357798165138 0 0 0 0
"creed" 0.146056475170399 0 0 0 0 0.0214638334406525 0 0.0394373603260155 0 0 0.0229357798165138 0 0 0 0.22140221402214
"debate" 0.0973709834469328 0 0 0.0136128505309012 0 0 0 0.026291573550677 0.0569151963574274 0 0 0.0677621548365238 0.0245459008345606 0.0204164965291956 0
"denied" 0.0243427458617332 0 0.0319182891797 0.0136128505309012 0 0.042927666881305 0.0526177321757432 0 0 0.0728199526670308 0 0.0338810774182619 0 0.0408329930583912 0.0738007380073801
"document" 0 0 0.0638365783593999 0 0 0 0.0263088660878716 0.0394373603260155 0.0426863972680706 0 0.0229357798165138 0 0.147275405007364 0.0204164965291956 0
"down" 0.0730282375851996 0 0.0319182891797 0.0544514021236047 0.124792013311148 0 0 0.026291573550677 0 0.0182049881667577 0.0458715596330275 0 0 0 0.03690036900369
"education" 0 0 0.0319182891797 0.122515654778111 0 0.08585533376261 0 0.0131457867753385 0 0.0364099763335154 0 0 0 0 0
"evident" 0 0.0606428138265616 0 0 0.0415973377703827 0.0214638334406525 0 0.052583147101354 0.0284575981787137 0.0546149645002731 0.0229357798165138 0 0.0245459008345606 0.0408329930583912 0.03690036900369
